date,time,symbol,orig,bid,ask,bid_size,ask_size
2020-11-17,08:28:52.258,EUR/USD,Provider3,1.18307,1.18333,500000,500000
2020-11-17,08:28:52.269,EUR/USD,Provider1,1.18308,1.1833,1000000,1000000
2020-11-17,08:28:52.284,EUR/USD,Provider3,1.18305,1.18331,500000,500000
2020-11-17,08:28:52.300,EUR/USD,Provider2,1.18307,1.18334,1000000,1000000
2020-11-17,08:28:52.304,EUR/USD,Provider1,1.18307,1.1833,1000000,1000000
2020-11-17,08:28:52.325,EUR/USD,Provider3,1.18303,1.18331,500000,500000
2020-11-17,08:28:52.363,EUR/USD,Provider4,1.18307,1.18332,1000000,1000000
2020-11-17,08:28:52.365,EUR/USD,Provider2,1.18306,1.18333,1000000,1000000
2020-11-17,08:28:52.366,EUR/USD,Provider3,1.18304,1.18332,500000,500000
2020-11-17,08:28:52.367,EUR/USD,Provider4,1.18305,1.1833,1000000,1000000
2020-11-17,08:28:52.378,EUR/USD,Provider1,1.18305,1.18328,1000000,1000000
2020-11-17,08:28:52.404,EUR/USD,Provider1,1.18305,1.18327,1000000,1000000
2020-11-17,08:28:52.405,EUR/USD,Provider1,1.18305,1.18328,1000000,1000000
2020-11-17,08:28:52.413,EUR/USD,Provider4,1.18307,1.18332,1000000,1000000
2020-11-17,08:28:52.414,EUR/USD,Provider4,1.18305,1.1833,1000000,1000000
2020-11-17,08:28:52.424,EUR/USD,Provider3,1.18302,1.18328,500000,500000
2020-11-17,08:28:52.425,EUR/USD,Provider2,1.18304,1.18331,1000000,1000000
2020-11-17,08:28:52.432,EUR/USD,Provider1,1.18305,1.18327,1000000,1000000
2020-11-17,08:28:52.434,EUR/USD,Provider3,1.18301,1.18327,500000,500000
2020-11-17,08:28:52.447,EUR/USD,Provider4,1.18303,1.18328,1000000,1000000
2020-11-17,08:28:52.448,EUR/USD,Provider1,1.18305,1.18326,1000000,1000000
2020-11-17,08:28:52.458,EUR/USD,Provider1,1.18305,1.18327,1000000,1000000
2020-11-17,08:28:52.459,EUR/USD,Provider3,1.18302,1.18327,500000,500000
2020-11-17,08:28:52.486,EUR/USD,Provider3,1.18302,1.18327,500000,500000
2020-11-17,08:28:52.495,EUR/USD,Provider3,1.18302,1.18327,500000,500000
2020-11-17,08:28:52.501,EUR/USD,Provider2,1.18304,1.1833,1000000,1000000
2020-11-17,08:28:52.505,EUR/USD,Provider3,1.18302,1.18328,500000,500000
2020-11-17,08:28:52.507,EUR/USD,Provider1,1.18304,1.18326,1000000,1000000
2020-11-17,08:28:52.512,EUR/USD,Provider3,1.18301,1.18326,500000,500000
2020-11-17,08:28:52.590,EUR/USD,Provider1,1.18304,1.18327,1000000,1000000
2020-11-17,08:28:52.603,EUR/USD,Provider1,1.18304,1.18326,1000000,1000000
2020-11-17,08:28:52.671,EUR/USD,Provider2,1.18303,1.1833,1000000,1000000
2020-11-17,08:28:52.856,EUR/USD,Provider4,1.18303,1.18328,1000000,1000000
2020-11-17,08:28:52.992,EUR/USD,Provider2,1.18304,1.1833,1000000,1000000
2020-11-17,08:28:53.235,EUR/USD,Provider1,1.18304,1.18327,1000000,1000000
2020-11-17,08:28:53.241,EUR/USD,Provider4,1.18302,1.18327,1000000,1000000
2020-11-17,08:28:53.313,EUR/USD,Provider2,1.18304,1.18331,1000000,1000000
2020-11-17,08:28:53.335,EUR/USD,Provider1,1.18304,1.18326,1000000,1000000
2020-11-17,08:28:53.675,EUR/USD,Provider4,1.18301,1.18326,1000000,1000000
2020-11-17,08:28:53.679,EUR/USD,Provider2,1.18303,1.1833,1000000,1000000
2020-11-17,08:28:53.681,EUR/USD,Provider1,1.18303,1.18326,1000000,1000000
2020-11-17,08:28:53.733,EUR/USD,Provider4,1.18302,1.18327,1000000,1000000
2020-11-17,08:28:53.847,EUR/USD,Provider1,1.18304,1.18326,1000000,1000000
2020-11-17,08:28:54.233,EUR/USD,Provider4,1.18302,1.18327,1000000,1000000
2020-11-17,08:28:54.494,EUR/USD,Provider2,1.18304,1.1833,1000000,1000000
2020-11-17,08:28:54.497,EUR/USD,Provider3,1.18301,1.18327,500000,500000
2020-11-17,08:28:54.517,EUR/USD,Provider3,1.18301,1.18326,500000,500000
2020-11-17,08:28:54.675,EUR/USD,Provider2,1.18303,1.1833,1000000,1000000
2020-11-17,08:28:54.905,EUR/USD,Provider3,1.183,1.18326,500000,500000
2020-11-17,08:28:54.963,EUR/USD,Provider4,1.18302,1.18327,1000000,1000000
2020-11-17,08:28:54.986,EUR/USD,Provider1,1.18304,1.18325,1000000,1000000
2020-11-17,08:28:55.038,EUR/USD,Provider1,1.18303,1.18325,1000000,1000000
2020-11-17,08:28:55.203,EUR/USD,Provider3,1.18301,1.18326,500000,500000
2020-11-17,08:28:55.464,EUR/USD,Provider4,1.18301,1.18326,1000000,1000000
2020-11-17,08:28:55.775,EUR/USD,Provider2,1.18303,1.18329,1000000,1000000
2020-11-17,08:28:56.442,EUR/USD,Provider3,1.183,1.18326,500000,500000
2020-11-17,08:28:56.465,EUR/USD,Provider4,1.18301,1.18326,1000000,1000000
2020-11-17,08:28:56.956,EUR/USD,Provider1,1.18304,1.18325,1000000,1000000
2020-11-17,08:28:56.960,EUR/USD,Provider3,1.18301,1.18326,500000,500000
2020-11-17,08:28:56.962,EUR/USD,Provider2,1.18303,1.1833,1000000,1000000
2020-11-17,08:28:56.973,EUR/USD,Provider4,1.18301,1.18326,1000000,1000000
2020-11-17,08:28:57.182,EUR/USD,Provider1,1.18304,1.18326,1000000,1000000
2020-11-17,08:28:57.182,EUR/USD,Provider3,1.18301,1.18327,500000,500000
2020-11-17,08:28:57.205,EUR/USD,Provider4,1.18302,1.18327,1000000,1000000
2020-11-17,08:28:57.241,EUR/USD,Provider1,1.18305,1.18326,1000000,1000000
2020-11-17,08:28:57.243,EUR/USD,Provider4,1.18303,1.18328,1000000,1000000
2020-11-17,08:28:57.742,EUR/USD,Provider4,1.18303,1.18328,1000000,1000000
2020-11-17,08:28:58.196,EUR/USD,Provider1,1.18304,1.18325,1000000,1000000
2020-11-17,08:28:58.242,EUR/USD,Provider4,1.18303,1.18328,1000000,1000000
2020-11-17,08:28:58.348,EUR/USD,Provider3,1.18299,1.18327,500000,500000
2020-11-17,08:28:58.352,EUR/USD,Provider3,1.183,1.18326,500000,500000
2020-11-17,08:28:58.392,EUR/USD,Provider4,1.18302,1.18327,1000000,1000000
2020-11-17,08:28:58.629,EUR/USD,Provider3,1.18301,1.18326,500000,500000
2020-11-17,08:28:58.893,EUR/USD,Provider4,1.18302,1.18327,1000000,1000000
2020-11-17,08:28:58.925,EUR/USD,Provider3,1.183,1.18326,500000,500000
2020-11-17,08:28:59.110,EUR/USD,Provider4,1.18302,1.18327,1000000,1000000
2020-11-17,08:28:59.127,EUR/USD,Provider3,1.18298,1.18326,500000,500000
2020-11-17,08:28:59.208,EUR/USD,Provider3,1.183,1.18326,500000,500000
2020-11-17,08:28:59.771,EUR/USD,Provider3,1.18301,1.18326,500000,500000
2020-11-17,08:29:00.057,EUR/USD,Provider2,1.18303,1.18329,1000000,1000000
2020-11-17,08:29:00.139,EUR/USD,Provider4,1.18302,1.18327,1000000,1000000
2020-11-17,08:29:00.140,EUR/USD,Provider1,1.18305,1.18326,1000000,1000000
2020-11-17,08:29:00.177,EUR/USD,Provider1,1.18305,1.18327,1000000,1000000
2020-11-17,08:29:00.337,EUR/USD,Provider4,1.18303,1.18328,1000000,1000000
2020-11-17,08:29:00.353,EUR/USD,Provider1,1.18305,1.18326,1000000,1000000
2020-11-17,08:29:00.705,EUR/USD,Provider1,1.18304,1.18326,1000000,1000000
2020-11-17,08:29:00.772,EUR/USD,Provider4,1.18303,1.18328,1000000,1000000
2020-11-17,08:29:00.927,EUR/USD,Provider2,1.18302,1.18329,1000000,1000000
2020-11-17,08:29:00.930,EUR/USD,Provider3,1.18301,1.18327,500000,500000
2020-11-17,08:29:01.002,EUR/USD,Provider3,1.18301,1.18326,500000,500000
2020-11-17,08:29:01.115,EUR/USD,Provider2,1.18303,1.18329,1000000,1000000
2020-11-17,08:29:01.347,EUR/USD,Provider1,1.18303,1.18325,1000000,1000000
2020-11-17,08:29:01.436,EUR/USD,Provider1,1.18304,1.18326,1000000,1000000
2020-11-17,08:29:01.546,EUR/USD,Provider3,1.18301,1.18327,500000,500000
2020-11-17,08:29:01.772,EUR/USD,Provider4,1.18303,1.18328,1000000,1000000
2020-11-17,08:29:01.924,EUR/USD,Provider1,1.18304,1.18327,1000000,1000000
2020-11-17,08:29:01.939,EUR/USD,Provider1,1.18304,1.18326,1000000,1000000
2020-11-17,08:29:01.955,EUR/USD,Provider3,1.18301,1.18326,500000,500000
2020-11-17,08:29:01.959,EUR/USD,Provider1,1.18303,1.18325,1000000,1000000
2020-11-17,08:29:01.970,EUR/USD,Provider4,1.18302,1.18327,1000000,1000000
2020-11-17,08:29:01.988,EUR/USD,Provider4,1.18301,1.18326,1000000,1000000
2020-11-17,08:29:02.001,EUR/USD,Provider2,1.18302,1.18329,1000000,1000000
2020-11-17,08:29:02.004,EUR/USD,Provider1,1.18301,1.18325,1000000,1000000
2020-11-17,08:29:02.004,EUR/USD,Provider1,1.18302,1.18325,1000000,1000000
2020-11-17,08:29:02.004,EUR/USD,Provider1,1.18301,1.18325,1000000,1000000
2020-11-17,08:29:02.005,EUR/USD,Provider1,1.18302,1.18325,1000000,1000000
2020-11-17,08:29:02.010,EUR/USD,Provider3,1.18299,1.18325,500000,500000
2020-11-17,08:29:02.011,EUR/USD,Provider4,1.18302,1.18327,1000000,1000000
2020-11-17,08:29:02.023,EUR/USD,Provider2,1.18301,1.18328,1000000,1000000
2020-11-17,08:29:02.039,EUR/USD,Provider1,1.18303,1.18325,1000000,1000000
2020-11-17,08:29:02.043,EUR/USD,Provider1,1.18302,1.18325,1000000,1000000
2020-11-17,08:29:02.103,EUR/USD,Provider1,1.18303,1.18325,1000000,1000000
2020-11-17,08:29:02.144,EUR/USD,Provider2,1.183,1.18327,1000000,1000000
2020-11-17,08:29:02.175,EUR/USD,Provider4,1.18303,1.18328,1000000,1000000
2020-11-17,08:29:02.261,EUR/USD,Provider1,1.18302,1.18325,1000000,1000000
2020-11-17,08:29:02.261,EUR/USD,Provider2,1.18302,1.18328,1000000,1000000
2020-11-17,08:29:02.440,EUR/USD,Provider2,1.18301,1.18328,1000000,1000000
2020-11-17,08:29:02.622,EUR/USD,Provider2,1.183,1.18327,1000000,1000000
2020-11-17,08:29:02.645,EUR/USD,Provider4,1.18302,1.18327,1000000,1000000
2020-11-17,08:29:03.146,EUR/USD,Provider4,1.18302,1.18327,1000000,1000000
2020-11-17,08:29:03.194,EUR/USD,Provider2,1.18301,1.18328,1000000,1000000
2020-11-17,08:29:03.200,EUR/USD,Provider3,1.183,1.18325,500000,500000
2020-11-17,08:29:03.307,EUR/USD,Provider3,1.18298,1.18326,500000,500000
2020-11-17,08:29:03.479,EUR/USD,Provider4,1.18301,1.18326,1000000,1000000
2020-11-17,08:29:03.670,EUR/USD,Provider3,1.183,1.18325,500000,500000
2020-11-17,08:29:03.939,EUR/USD,Provider4,1.18302,1.18327,1000000,1000000
2020-11-17,08:29:03.974,EUR/USD,Provider3,1.18299,1.18325,500000,500000
2020-11-17,08:29:03.976,EUR/USD,Provider4,1.18301,1.18326,1000000,1000000
2020-11-17,08:29:03.977,EUR/USD,Provider2,1.18301,1.18327,1000000,1000000
2020-11-17,08:29:03.989,EUR/USD,Provider1,1.18301,1.18325,1000000,1000000
2020-11-17,08:29:03.991,EUR/USD,Provider3,1.183,1.18325,500000,500000
2020-11-17,08:29:03.998,EUR/USD,Provider1,1.18302,1.18325,1000000,1000000
2020-11-17,08:29:04.015,EUR/USD,Provider4,1.18302,1.18327,1000000,1000000
2020-11-17,08:29:04.020,EUR/USD,Provider3,1.18299,1.18325,500000,500000
2020-11-17,08:29:04.028,EUR/USD,Provider1,1.18303,1.18325,1000000,1000000
2020-11-17,08:29:04.057,EUR/USD,Provider3,1.183,1.18325,500000,500000
2020-11-17,08:29:04.119,EUR/USD,Provider1,1.18302,1.18325,1000000,1000000
2020-11-17,08:29:04.149,EUR/USD,Provider2,1.18301,1.18328,1000000,1000000
2020-11-17,08:29:04.640,EUR/USD,Provider1,1.18303,1.18325,1000000,1000000
2020-11-17,08:29:04.691,EUR/USD,Provider1,1.18304,1.18326,1000000,1000000
2020-11-17,08:29:04.701,EUR/USD,Provider2,1.18302,1.18328,1000000,1000000
2020-11-17,08:29:04.719,EUR/USD,Provider3,1.18301,1.18326,500000,500000
2020-11-17,08:29:04.751,EUR/USD,Provider4,1.18303,1.18328,1000000,1000000
2020-11-17,08:29:04.751,EUR/USD,Provider1,1.18305,1.18326,1000000,1000000
2020-11-17,08:29:04.848,EUR/USD,Provider2,1.18302,1.18329,1000000,1000000
2020-11-17,08:29:04.910,EUR/USD,Provider1,1.18304,1.18326,1000000,1000000
2020-11-17,08:29:05.246,EUR/USD,Provider4,1.18303,1.18328,1000000,1000000
2020-11-17,08:29:05.411,EUR/USD,Provider1,1.18305,1.18326,1000000,1000000
2020-11-17,08:29:05.580,EUR/USD,Provider4,1.18304,1.18329,1000000,1000000
2020-11-17,08:29:05.939,EUR/USD,Provider1,1.18304,1.18326,1000000,1000000
2020-11-17,08:29:06.205,EUR/USD,Provider2,1.18303,1.1833,1000000,1000000
2020-11-17,08:29:06.210,EUR/USD,Provider3,1.18299,1.18327,500000,500000
2020-11-17,08:29:06.321,EUR/USD,Provider3,1.18301,1.18326,500000,500000
2020-11-17,08:29:07.031,EUR/USD,Provider4,1.18303,1.18328,1000000,1000000
2020-11-17,08:29:07.144,EUR/USD,Provider2,1.18303,1.1833,900000,1000000
2020-11-17,08:29:07.146,EUR/USD,Provider2,1.18303,1.1833,1000000,1000000
2020-11-17,08:29:07.207,EUR/USD,Provider1,1.18305,1.18327,1000000,1000000
2020-11-17,08:29:07.214,EUR/USD,Provider4,1.18304,1.18329,1000000,1000000
2020-11-17,08:29:07.698,EUR/USD,Provider4,1.18304,1.18329,1000000,1000000
2020-11-17,08:29:08.199,EUR/USD,Provider4,1.18304,1.18329,1000000,1000000
2020-11-17,08:29:09.108,EUR/USD,Provider4,1.18304,1.18329,1000000,1000000
2020-11-17,08:29:09.132,EUR/USD,Provider1,1.18306,1.18328,1000000,1000000
2020-11-17,08:29:09.138,EUR/USD,Provider2,1.18305,1.18331,1000000,1000000
2020-11-17,08:29:09.145,EUR/USD,Provider3,1.18302,1.18327,500000,500000
2020-11-17,08:29:09.149,EUR/USD,Provider3,1.18303,1.18328,500000,500000
2020-11-17,08:29:09.187,EUR/USD,Provider3,1.18304,1.18329,500000,500000
2020-11-17,08:29:09.256,EUR/USD,Provider4,1.18303,1.18328,1000000,1000000
2020-11-17,08:29:09.286,EUR/USD,Provider2,1.18305,1.18332,1000000,1000000
2020-11-17,08:29:09.971,EUR/USD,Provider4,1.18305,1.1833,1000000,1000000
2020-11-17,08:29:10.011,EUR/USD,Provider3,1.18303,1.18328,500000,500000
2020-11-17,08:29:10.050,EUR/USD,Provider1,1.18305,1.18328,1000000,1000000
2020-11-17,08:29:10.159,EUR/USD,Provider1,1.18306,1.18328,1000000,1000000
2020-11-17,08:29:10.202,EUR/USD,Provider4,1.18304,1.18329,1000000,1000000
2020-11-17,08:29:10.495,EUR/USD,Provider1,1.18305,1.18328,1000000,1000000
2020-11-17,08:29:10.786,EUR/USD,Provider4,1.18304,1.18329,1000000,1000000
2020-11-17,08:29:10.796,EUR/USD,Provider1,1.18304,1.18327,1000000,1000000
2020-11-17,08:29:10.808,EUR/USD,Provider2,1.18306,1.18332,1000000,1000000
2020-11-17,08:29:10.812,EUR/USD,Provider3,1.18302,1.18328,500000,500000
2020-11-17,08:29:10.819,EUR/USD,Provider3,1.183,1.18328,500000,500000
2020-11-17,08:29:10.855,EUR/USD,Provider1,1.18304,1.18326,1000000,1000000
2020-11-17,08:29:10.860,EUR/USD,Provider3,1.18301,1.18327,500000,500000
2020-11-17,08:29:10.860,EUR/USD,Provider4,1.18303,1.18328,1000000,1000000
2020-11-17,08:29:10.862,EUR/USD,Provider2,1.18305,1.18331,1000000,1000000
2020-11-17,08:29:10.877,EUR/USD,Provider3,1.18299,1.18327,500000,500000
2020-11-17,08:29:10.896,EUR/USD,Provider4,1.18302,1.18327,1000000,1000000
2020-11-17,08:29:11.201,EUR/USD,Provider3,1.183,1.18326,500000,500000
2020-11-17,08:29:11.220,EUR/USD,Provider3,1.18301,1.18326,500000,500000
2020-11-17,08:29:11.380,EUR/USD,Provider4,1.18303,1.18328,1000000,1000000
2020-11-17,08:29:11.381,EUR/USD,Provider1,1.18304,1.18327,1000000,1000000
2020-11-17,08:29:11.386,EUR/USD,Provider3,1.183,1.18326,500000,500000
2020-11-17,08:29:11.388,EUR/USD,Provider4,1.18304,1.18329,1000000,1000000
2020-11-17,08:29:11.600,EUR/USD,Provider3,1.18301,1.18326,500000,500000
2020-11-17,08:29:11.641,EUR/USD,Provider2,1.18304,1.1833,1000000,1000000
2020-11-17,08:29:12.106,EUR/USD,Provider1,1.18305,1.18327,1000000,1000000
2020-11-17,08:29:12.115,EUR/USD,Provider4,1.18303,1.18328,1000000,1000000
2020-11-17,08:29:12.117,EUR/USD,Provider1,1.18305,1.18328,1000000,1000000
2020-11-17,08:29:12.119,EUR/USD,Provider2,1.18305,1.18332,1000000,1000000
2020-11-17,08:29:12.120,EUR/USD,Provider3,1.18302,1.18327,500000,500000
2020-11-17,08:29:12.129,EUR/USD,Provider3,1.18303,1.18328,500000,500000
2020-11-17,08:29:12.289,EUR/USD,Provider2,1.18306,1.18332,1000000,1000000
2020-11-17,08:29:12.309,EUR/USD,Provider1,1.18306,1.18328,1000000,1000000
2020-11-17,08:29:12.377,EUR/USD,Provider4,1.18302,1.18327,1000000,1000000
2020-11-17,08:29:12.776,EUR/USD,Provider2,1.18305,1.18332,1000000,1000000
2020-11-17,08:29:13.391,EUR/USD,Provider4,1.18304,1.18329,1000000,1000000
2020-11-17,08:29:13.891,EUR/USD,Provider4,1.18304,1.18329,1000000,1000000
2020-11-17,08:29:14.106,EUR/USD,Provider2,1.18306,1.18332,1000000,1000000
2020-11-17,08:29:14.205,EUR/USD,Provider4,1.18303,1.18328,1000000,1000000
2020-11-17,08:29:14.566,EUR/USD,Provider4,1.18304,1.18329,1000000,1000000
2020-11-17,08:29:14.582,EUR/USD,Provider4,1.18303,1.18328,1000000,1000000
2020-11-17,08:29:14.766,EUR/USD,Provider4,1.18305,1.1833,1000000,1000000
2020-11-17,08:29:15.207,EUR/USD,Provider4,1.18304,1.18329,1000000,1000000
2020-11-17,08:29:15.805,EUR/USD,Provider4,1.18305,1.1833,1000000,1000000
2020-11-17,08:29:15.816,EUR/USD,Provider1,1.18307,1.18329,1000000,1000000
2020-11-17,08:29:15.829,EUR/USD,Provider4,1.18307,1.18332,1000000,1000000
2020-11-17,08:29:15.852,EUR/USD,Provider2,1.18306,1.18333,1000000,1000000
2020-11-17,08:29:15.854,EUR/USD,Provider1,1.18307,1.1833,1000000,1000000
2020-11-17,08:29:15.856,EUR/USD,Provider1,1.18307,1.18331,1000000,1000000
2020-11-17,08:29:15.859,EUR/USD,Provider3,1.18305,1.18329,500000,500000
2020-11-17,08:29:15.863,EUR/USD,Provider4,1.18305,1.1833,1000000,1000000
2020-11-17,08:29:15.867,EUR/USD,Provider4,1.18308,1.18333,1000000,1000000
2020-11-17,08:29:15.868,EUR/USD,Provider3,1.18305,1.1833,500000,500000
2020-11-17,08:29:15.888,EUR/USD,Provider4,1.18306,1.18331,1000000,1000000
2020-11-17,08:29:15.903,EUR/USD,Provider4,1.18308,1.18333,1000000,1000000
2020-11-17,08:29:15.905,EUR/USD,Provider1,1.18309,1.18331,1000000,1000000
2020-11-17,08:29:15.907,EUR/USD,Provider1,1.1831,1.18332,1000000,1000000
2020-11-17,08:29:15.921,EUR/USD,Provider2,1.18308,1.18335,1000000,1000000
2020-11-17,08:29:15.923,EUR/USD,Provider3,1.18306,1.1833,500000,500000
2020-11-17,08:29:15.925,EUR/USD,Provider3,1.18306,1.18331,500000,500000
2020-11-17,08:29:15.936,EUR/USD,Provider2,1.18309,1.18336,1000000,1000000
2020-11-17,08:29:15.937,EUR/USD,Provider4,1.18309,1.18334,1000000,1000000
2020-11-17,08:29:15.939,EUR/USD,Provider3,1.18306,1.18332,500000,500000
2020-11-17,08:29:16.003,EUR/USD,Provider4,1.18308,1.18333,1000000,1000000
2020-11-17,08:29:16.337,EUR/USD,Provider3,1.18304,1.18332,500000,500000
2020-11-17,08:29:16.357,EUR/USD,Provider4,1.18309,1.18334,1000000,1000000
2020-11-17,08:29:16.530,EUR/USD,Provider4,1.18308,1.18333,1000000,1000000
2020-11-17,08:29:16.533,EUR/USD,Provider1,1.18309,1.18331,1000000,1000000
2020-11-17,08:29:16.534,EUR/USD,Provider3,1.18306,1.18332,500000,500000
2020-11-17,08:29:16.745,EUR/USD,Provider3,1.18304,1.18333,500000,500000
2020-11-17,08:29:16.940,EUR/USD,Provider4,1.18309,1.18334,1000000,1000000
2020-11-17,08:29:16.943,EUR/USD,Provider3,1.18306,1.18332,500000,500000
2020-11-17,08:29:17.006,EUR/USD,Provider4,1.18308,1.18333,1000000,1000000
2020-11-17,08:29:17.177,EUR/USD,Provider1,1.1831,1.18332,1000000,1000000
2020-11-17,08:29:17.277,EUR/USD,Provider1,1.1831,1.18331,1000000,1000000
2020-11-17,08:29:17.609,EUR/USD,Provider1,1.1831,1.18332,1000000,1000000
2020-11-17,08:29:17.614,EUR/USD,Provider1,1.1831,1.18331,1000000,1000000
2020-11-17,08:29:17.671,EUR/USD,Provider1,1.18309,1.18331,1000000,1000000
2020-11-17,08:29:17.770,EUR/USD,Provider1,1.1831,1.18331,1000000,1000000
2020-11-17,08:29:17.935,EUR/USD,Provider4,1.18308,1.18333,1000000,1000000
2020-11-17,08:29:18.085,EUR/USD,Provider4,1.18309,1.18334,1000000,1000000
2020-11-17,08:29:18.098,EUR/USD,Provider1,1.1831,1.18332,1000000,1000000
2020-11-17,08:29:18.591,EUR/USD,Provider4,1.18308,1.18333,1000000,1000000
2020-11-17,08:29:18.607,EUR/USD,Provider3,1.18307,1.18332,500000,500000
2020-11-17,08:29:19.091,EUR/USD,Provider4,1.18308,1.18333,1000000,1000000
2020-11-17,08:29:19.268,EUR/USD,Provider2,1.1831,1.18336,1000000,1000000
2020-11-17,08:29:20.076,EUR/USD,Provider2,1.18309,1.18336,1000000,1000000
2020-11-17,08:29:20.154,EUR/USD,Provider1,1.1831,1.18333,1000000,1000000
2020-11-17,08:29:20.160,EUR/USD,Provider1,1.1831,1.18334,1000000,1000000
2020-11-17,08:29:20.163,EUR/USD,Provider4,1.18309,1.18334,1000000,1000000
2020-11-17,08:29:20.163,EUR/USD,Provider2,1.1831,1.18337,1000000,1000000
2020-11-17,08:29:20.172,EUR/USD,Provider1,1.1831,1.18333,1000000,1000000
2020-11-17,08:29:20.177,EUR/USD,Provider3,1.18308,1.18333,500000,500000
2020-11-17,08:29:20.182,EUR/USD,Provider3,1.18307,1.18332,500000,500000
2020-11-17,08:29:20.207,EUR/USD,Provider1,1.18312,1.18334,1000000,1000000
2020-11-17,08:29:20.209,EUR/USD,Provider3,1.18308,1.18333,500000,500000
2020-11-17,08:29:20.216,EUR/USD,Provider1,1.18311,1.18333,1000000,1000000
2020-11-17,08:29:20.281,EUR/USD,Provider1,1.18312,1.18333,1000000,1000000
2020-11-17,08:29:20.290,EUR/USD,Provider1,1.18312,1.18334,1000000,1000000
2020-11-17,08:29:20.313,EUR/USD,Provider4,1.1831,1.18335,1000000,1000000
2020-11-17,08:29:20.318,EUR/USD,Provider2,1.18311,1.18338,1000000,1000000
2020-11-17,08:29:20.667,EUR/USD,Provider3,1.18309,1.18334,500000,500000
2020-11-17,08:29:20.813,EUR/USD,Provider4,1.1831,1.18335,1000000,1000000
2020-11-17,08:29:21.156,EUR/USD,Provider1,1.18312,1.18333,1000000,1000000
2020-11-17,08:29:21.459,EUR/USD,Provider1,1.18311,1.18333,1000000,1000000
2020-11-17,08:29:21.460,EUR/USD,Provider4,1.18309,1.18334,1000000,1000000
2020-11-17,08:29:21.465,EUR/USD,Provider1,1.1831,1.18333,1000000,1000000
2020-11-17,08:29:21.467,EUR/USD,Provider3,1.18308,1.18333,500000,500000
2020-11-17,08:29:21.695,EUR/USD,Provider3,1.18307,1.18333,500000,500000
2020-11-17,08:29:21.960,EUR/USD,Provider4,1.18309,1.18334,1000000,1000000
2020-11-17,08:29:22.305,EUR/USD,Provider3,1.18308,1.18334,500000,500000
2020-11-17,08:29:22.897,EUR/USD,Provider1,1.1831,1.18332,1000000,1000000
2020-11-17,08:29:22.901,EUR/USD,Provider2,1.18311,1.18337,1000000,1000000
2020-11-17,08:29:22.914,EUR/USD,Provider3,1.18308,1.18333,500000,500000
2020-11-17,08:29:22.914,EUR/USD,Provider4,1.1831,1.18335,1000000,1000000
2020-11-17,08:29:22.931,EUR/USD,Provider4,1.1831,1.18335,1000000,1000000
2020-11-17,08:29:22.966,EUR/USD,Provider4,1.1831,1.18335,1000000,1000000
2020-11-17,08:29:22.971,EUR/USD,Provider4,1.18308,1.18333,1000000,1000000
2020-11-17,08:29:23.078,EUR/USD,Provider2,1.1831,1.18337,1000000,1000000
2020-11-17,08:29:23.111,EUR/USD,Provider1,1.18309,1.18331,1000000,1000000
2020-11-17,08:29:23.114,EUR/USD,Provider3,1.18307,1.18333,500000,500000
2020-11-17,08:29:23.242,EUR/USD,Provider4,1.18307,1.18332,1000000,1000000
2020-11-17,08:29:23.258,EUR/USD,Provider2,1.1831,1.18336,1000000,1000000
2020-11-17,08:29:23.743,EUR/USD,Provider4,1.18308,1.18333,1000000,1000000
2020-11-17,08:29:23.965,EUR/USD,Provider2,1.18309,1.18336,1000000,1000000
2020-11-17,08:29:24.283,EUR/USD,Provider2,1.1831,1.18336,1000000,1000000
2020-11-17,08:29:24.331,EUR/USD,Provider4,1.18308,1.18333,1000000,1000000
2020-11-17,08:29:24.413,EUR/USD,Provider2,1.18309,1.18336,1000000,1000000
2020-11-17,08:29:24.778,EUR/USD,Provider4,1.18308,1.18333,1000000,1000000
2020-11-17,08:29:25.103,EUR/USD,Provider1,1.18309,1.18332,1000000,1000000
2020-11-17,08:29:25.109,EUR/USD,Provider4,1.18309,1.18334,1000000,1000000
2020-11-17,08:29:25.114,EUR/USD,Provider1,1.1831,1.18332,1000000,1000000
2020-11-17,08:29:25.163,EUR/USD,Provider4,1.18307,1.18332,1000000,1000000
2020-11-17,08:29:25.167,EUR/USD,Provider1,1.1831,1.18331,1000000,1000000
2020-11-17,08:29:25.264,EUR/USD,Provider1,1.18309,1.18331,1000000,1000000
2020-11-17,08:29:25.267,EUR/USD,Provider4,1.18306,1.18331,1000000,1000000
2020-11-17,08:29:25.279,EUR/USD,Provider1,1.18308,1.1833,1000000,1000000
2020-11-17,08:29:25.295,EUR/USD,Provider3,1.18306,1.18333,500000,500000
2020-11-17,08:29:25.299,EUR/USD,Provider1,1.18307,1.1833,1000000,1000000
2020-11-17,08:29:25.307,EUR/USD,Provider2,1.18309,1.18335,1000000,1000000
2020-11-17,08:29:25.328,EUR/USD,Provider4,1.18304,1.18329,1000000,1000000
2020-11-17,08:29:25.329,EUR/USD,Provider1,1.18306,1.1833,1000000,1000000
2020-11-17,08:29:25.333,EUR/USD,Provider1,1.18307,1.1833,1000000,1000000
2020-11-17,08:29:25.333,EUR/USD,Provider1,1.18306,1.1833,1000000,1000000
2020-11-17,08:29:25.334,EUR/USD,Provider1,1.18307,1.1833,1000000,1000000
2020-11-17,08:29:25.334,EUR/USD,Provider3,1.18305,1.1833,500000,500000
